BuscoID,BUSCO_hg38,BUSCO_aRhiBiv1,BUSCO_bCalAnn1,BUSCO_bStrHab1,BUSCO_bTaeGut2,BUSCO_fAnaTes1,BUSCO_fArcCen1,BUSCO_fAstCal1,BUSCO_fCotGob3,BUSCO_fGouWil2,BUSCO_fMasArm1,BUSCO_mLynCan4,BUSCO_mOrnAna1,BUSCO_mPhyDis1,BUSCO_mRhiFer1,BUSCO_rGopEvg1,BUSCO_sAmbRad1
EOG090B04HJ,chr16&14536067,chr14&23887521,chr14&8712254,chr4&71049275,chr14&9803639,chr1&5609244,chr1&9474871,chr6&30981594,chr1&2179501,chr12&12008513,chr1&3532055,chrE3&12346585,chr2&52533347,chr3&102314951,scaffold_54_arrow_ctg1_1&13022668,chr10&63873245,chr22&16736194
EOG090B037P,chr16&14993190,chr14&21726072,chr14&9513172,chr4&76132725,chr14&8963859,chr8&828297,scaffold_58_ctg1&926145,chr4&27513073,chr8&22614525,chr8&23365803,chr8&1722325,chrE3&12558888,chr2&49823744,chr3&102112504,scaffold_54_arrow_ctg1_1&13201845,chr10&66256275,chr22&5297080
EOG090B00BQ,chr16&15596693,chr14&21556635,chr14&9594548,chr4&76238542,chr14&8871828,chr1&21181690,chr1&33024873,chr6&8292789,chr1&19023954,chr1&41539173,chr1&17950466,chrE3&12809930,chr2&49650641,chr3&101906488,scaffold_54_arrow_ctg1_1&13378350,chr10&66446040,chr22&5047334
EOG090B0HXD,chr16&15867440,chr14&21394603,chr14&9695857,chr4&76355147,chr14&8788154,chr1&21136341,chr1&32955997,chr6&8368233,chr1&18957051,chr1&41619114,chr1&18008558,chrE3&13011857,chr2&49489272,chr3&101719825,scaffold_54_arrow_ctg1_1&13548974,chr10&66622700,chr22&4263076
EOG090B0CT3,chr16&19061650,chr14&18911400,chr14&10511834,chr4&77419235,chr14&334855,chr1&21091702,chr1&32888910,chr6&8415062,chr1&18900252,chr1&41676473,chr1&18045401,chrE3&15143607,chr2&47487129,chr3&99436275,scaffold_54_arrow_ctg1_1&15279885,chr10&68643953,chr22&43341046
EOG090B01P0,chr16&19456707,chr14&18781970,chr14&10544230,chr4&77452630,chr14&342795,chr1&20880692,chr1&32613470,chr6&8708902,chr1&18625105,chr1&42086443,chr1&18268042,chrE3&15267304,chr2&47376760,chr3&99275736,scaffold_54_arrow_ctg1_1&15366053,chr10&68720688,chr22&43186978
EOG090B0GOP,chr16&20915556,chr14&17952996,chr14&10967780,chr4&77929679,chr14&771514,chr19&7354046,chr19&6194243,chr8&14783375,chr19&16099524,chr19&12210895,chr19&9334461,chrE3&16745151,chr2&46337144,chr3&125411364,scaffold_54_arrow_ctg1_1&16195213,chr10&69611534,chr22&8652729
EOG090B02GN,chr16&22225730,chr14&17471646,chr14&11189174,chr4&78208949,chr14&988295,chr19&13357349,chr19&17076732,chr8&9042384,chr19&9419930,chr19&5297473,chr19&15140623,chrE3&17671176,chr2&45860115,chr3&124066580,scaffold_54_arrow_ctg1_1&16732650,chr10&70117594,chr22&21902457
EOG090B02UK,chr16&22297318,chr14&17431889,chr14&11208843,chr4&78237080,chr14&1013251,chr19&13346159,chr19&17059489,chr8&9056596,chr19&9437949,chr19&5317530,chr19&15137678,chrE3&17704935,chr2&45816963,chr3&124011405,scaffold_54_arrow_ctg1_1&16772659,chr10&70153758,chr22&21853655
EOG090B02CW,chr16&23388920,chr14&835172,chr14&2947251,chr4&85797912,chr14&7791975,chr19&8254317,chr19&9050081,chr8&13458324,chr19&15124599,chr19&2810904,chr19&10232535,chrE3&18657332,chr2&30778771,chr3&122852545,scaffold_54_arrow_ctg1_1&17402492,chr10&84489644,chr22&29907249
EOG090B04OL,chr16&50066132,chr7&71062727,chr11&6705554,chrZ&15342399,chr11&22927946,chr3&21127847,chr3&29576391,chr1&30522079,chr3&28823916,chr3&13705290,chr3&22396464,chrE2&33710429,chr11&8360178,chr12&49003692,chr15&4789375,chr12&17127282,chr17&45753407
EOG090B06WG,chr16&50605790,chr7&72573073,chr11&6338691,chrZ&15765592,chr11&10080147,chr3&20974301,chr3&29343701,chr1&30309110,chr3&28648615,chr3&14031463,chr3&22249114,chrE2&33251668,chr11&7898459,chr12&49323089,chr15&5160977,chr12&16440028,chr17&45238064
EOG090B01V8,chr16&53602076,chr16&8802200,chr11&5018119,chrZ&17295110,chr4A&14665657,chr6&24454703,chr6&2243931,chr7&733124,chr18&4364771,chr6&28134055,chr6&651831,chrE2&30536300,chr11&5830041,chr12&51125900,chr15&7294127,chr12&14054745,chr17&43298841
EOG090B07LJ,chr16&53807501,chr7&78862141,chr11&4932705,chrZ&17396428,chr11&11507831,chr3&20350001,chr3&28561939,chr1&29549767,chr3&27982827,chr3&15467122,chr3&21621028,chrE2&30323560,chr11&5687484,chr12&51287482,chr15&7464850,chr12&13916600,chr17&43206580
EOG090B02RS,chr16&55479480,chr7&82820230,chr11&3747327,chrZ&18673777,chr11&12696195,chr7&11895902,chr7&21321837,chr1&29021541,chr7&11629608,chr7&31148908,chr3&21133510,chrE2&28945226,chr11&4702147,chr12&52461352,chr15&8778871,chr12&12255671,chr17&41594834
EOG090B02NS,chr16&56484761,chr7&93645295,chr11&444254,chrZ&20256758,chr11&14043037,chr6&5187762,chr6&30869150,chr7&67441494,chr6&5734211,chr6&53907948,chr6&16850506,chrE2&28132415,chr11&33440074,chr12&53079266,chr15&9448954,chr12&8683965,chr17&33681955
EOG090B0AQ7,chr16&57447506,chr7&110159221,chr11&2482152,chrZ&22105341,chr11&15779115,chr6&2335709,chr6&34320290,chr7&4650406,chr6&1827618,chr6&55373675,chr6&14109475,chrE2&27433397,chr11&34248287,chr12&53669943,chr15&10068103,chr12&7547710,chr17&28677952
EOG090B0BM8,chr16&57462725,chr7&110108407,chr11&2491313,chrZ&22097575,chr11&15785998,chr6&2331919,chr6&34315668,chr7&4656625,chr6&1823733,chr6&55367376,chr6&14105948,chrE2&27423268,chr11&34265160,chr12&53685217,chr15&10082477,chr12&7461040,chr17&28664695
EOG090B0G0Z,chr16&58001484,chr7&141100049,chr11&2654494,chrZ&21925052,chr11&15940468,chr6&4187361,chr6&32682129,chr7&9369386,chr6&4666319,chr6&55213030,chr6&15775364,chrE2&26977508,chr11&34773299,chr12&54046951,chr15&10481008,chr12&6864183,chr17&37026478
EOG090B07I2,chr16&58667385,chr7&138755272,chr11&1371151,chrZ&21061829,chr11&14783708,chr3&6725202,chr3&18340061,chr1&21187721,chr3&21369481,chr3&30541072,chr3&12321577,chrE2&26411432,chr11&35321903,chr12&54408760,chr15&10886995,chr12&6295405,chr17&30158472
EOG090B0AN1,chr16&67154649,chr7&91480051,chr11&44071,chrZ&19828224,chr11&13651414,chr3&6834361,chr3&18156953,chr1&21043369,chr3&21204105,chr3&30358917,chr3&12201422,chrE2&19080215,chrX1&80187220,chr12&60072583,chr15&16892626,chr12&9694233,chr17&35849336
EOG090B0825,chr16&67431249,chr7&99590880,chr11&1506691,chrZ&21775800,chr11&14903025,chr3&347928,chr3&35232677,chr1&35950743,fCotGob3_284arrow_ctg1&72967,chr3&39721287,chr6&758608,chrE2&18835396,chrX1&80465460,chr12&60307040,chr15&17120659,chr12&5553146,chr17&38681972
EOG090B0CT7,chr16&68301275,chr7&89499774,chr11&3081702,chrZ&19514751,chr11&13381155,chr3&23865522,chr3&32088750,chr1&34473798,chr3&2907259,chr3&2581907,chr3&25150625,chrE2&18118504,chrX1&82136000,chr12&60943881,chr15&17752166,chr12&10511366,chr17&34655920
EOG090B02IC,chr16&70479590,chr7&108369332,chr11&957104,chrZ&20732241,chr11&14512547,chr3&6813662,chr3&18170393,chr1&21057013,chr3&21223100,chr3&30392369,chr3&12212023,chrE2&13106666,chr11&36136327,chr12&65165362,chr15&21875428,chr12&4318256,chr17&30787035
EOG090B05JX,chr16&71568144,chr7&36057839,chr11&20183181,chrW&22853616,chr11&22707041,chr6&1861703,chr6&35415686,chr7&2565266,chr6&1416438,chr6&67203991,chr6&13754836,chrE2&14134737,chr11&37616138,chr12&64383625,chr15&21071361,chr12&44031667,chr17&1855908
EOG090B03SJ,chr16&74623928,chr7&107318293,chr11&772394,chrZ&20579683,chr11&14360159,chr6&23534185,chr6&884371,chr7&3667997,chr6&26563647,chr6&65910503,chr6&1082815,chrE2&12597503,chr11&36632151,chr12&65586238,chr15&22264545,chr12&1409330,chr17&34786422
EOG090B07L8,chr16&77814042,chr7&15104536,chr11&13936632,chrZ&7988635,chr11&6098157,chr3&8131371,chr3&16362639,chr1&19368610,chr3&19726703,chr3&28729402,chr3&10765946,chrE2&9948579,chrX2&16170193,chr12&67963347,chr15&24598447,chr12&31018008,chr17&22889191
EOG090B0E8Q,chr16&78022627,chr7&15015339,chr11&13986883,chrZ&7964641,chr11&6166819,chr3&8142958,chr16&18795977,chr1&19361210,chr3&19721781,chr3&28729402,chr3&10761105,chrE2&9856180,chrX2&16125840,chr12&68130401,chr15&24763257,chr12&31111458,chr17&22828723
EOG090B08TX,chr16&84124630,chr7&91012096,chr11&2860890,chrZ&19772710,chr11&13609385,chr24&14748650,chr24&6659114,chr15&17362382,chr24&2781862,scaffold_320_arrow_ctg1&1804689,chr24&15066229,chrE2&4615774,chrX1&83183998,chr12&73118654,chr15&29646547,chr12&9812545,chr5&50394007
EOG090B03QU,chr16&84650547,chr8&224251854,chr11&16890427,chrZ&4733534,chr11&19063121,chr6&1847246,chr6&35506352,chr7&2649343,chr6&1396728,chr6&67176778,chr6&13729294,chrE2&4258285,chr11&47336415,chr12&73477451,chr15&30017300,chr12&35769425,chr17&16542299
EOG090B05GR,chr16&87326568,chr7&1814677,chr11&17971480,chrZ&3602484,chr11&20375987,chr6&10033249,chr6&24782894,chr7&60654287,chr6&12222618,chr6&45649686,chr6&22419175,chrE2&2286786,chr11&44263109,chr12&75572856,chr15&32164637,chr12&37895083,chr17&1577829
EOG090B0HV0,chr17&443164,chr8&172270142,chr19&8036646,S16&7969402,chr19&3376234,chr13&16003101,chr13&28540791,chr14&19866730,chr13&9244042,chr13&19233874,chr13&7910885,chrE1&15242678,chr17&6142900,chr8&77101974,chr21&16761239,chr17&4548277,chr28&4600660
EOG090B09QI,chr17&760173,chr8&171992112,chr19&7957828,S16&7881713,chr19&3457268,chr13&22313215,chr13&19286201,chr14&11374634,chr13&14931542,chr13&10884953,chr13&14043203,chrE1&15437981,chr17&6336078,chr8&77293862,chr21&16952272,chr17&4412446,chr28&8793309
EOG090B061Z,chr17&782379,chr8&171983746,chr19&7955106,S16&7879616,chr19&3460975,chr13&22310845,chr13&19289354,chr14&11382700,chr13&14928738,chr13&10890489,chr13&14039790,chrE1&15458134,chr17&6346981,chr8&77313114,chr21&16969826,chr17&4407408,chr28&8819460
EOG090B09MU,chr17&800949,chr8&171898111,chr19&7906012,S16&7826001,chr19&3465082,chr13&22296455,chr13&19293858,chr14&11386667,chr13&14910556,chr13&10897344,chr13&13988633,chrE1&15472334,chr17&6359736,chr8&77325337,chr21&16982847,chr17&4351499,chr28&8857753
EOG090B0GYG,chr17&997143,chr8&168715521,chr19&7331466,S16&8592081,chr19&4047077,chr14&5129832,chr14&27739605,chr10&8291645,chr14&6750066,chr14&22955729,chr14&7184480,chrE1&15645915,chr17&7768668,chr8&77474847,chr21&17141310,chr17&3162574,chr28&2528563
EOG090B00DR,chr17&1725038,chr8&161787796,chr19&6186140,S16&9750297,chr19&5312366,chr13&22093139,chr13&19593808,chr14&11678392,chr13&14708017,chr13&11368083,chr13&13838983,chrE1&14628387,chr17&5676546,chr8&76537612,chr21&16214991,chr17&673752,chr28&15177950
EOG090B08DH,chr17&1762237,chr8&161900741,chr19&6212625,S16&9729831,chr19&5292222,chr10&22536580,chr14&2368805,chr10&32530476,chr14&24682639,chr14&32983010,chr14&24331842,chrE1&14602551,chr17&5642016,chr8&76508307,chr21&16190089,chr17&712683,chr28&15147451
EOG090B02M7,chr17&1781286,chr8&161921266,chr19&6217800,S16&9723066,chr19&5285373,chr14&14480619,chr14&26002923,chr10&17943626,chr14&15241109,chr14&8371344,chr14&18475586,chrE1&14554860,chr17&5620742,chr8&76467167,chr21&16163527,chr17&719008,chr28&2456376
EOG090B09DR,chr17&3476160,chr8&170810657,chr19&7708415,S16&7623332,chr19&3681823,chr14&5236602,chr14&18623405,chr10&11162459,chr14&13509722,chr14&22687581,chr14&7303683,chrE1&13112801,chr17&6859463,chr8&74970251,chr21&14948185,chr17&3917599,chr28&5672994
EOG090B05YV,chr17&3610560,chr8&170282325,chr19&7656075,S16&7565121,chr19&3734013,chr14&4896586,chr14&27514069,chr10&8023867,chr14&6545317,chr14&23441181,chr14&7010108,chrE1&13006893,chr17&7038124,chr8&74862602,chr21&14842382,chr17&3820760,chr28&13616463
EOG090B04VJ,chr17&3813044,chr8&194715332,chr19&4275516,S16&9995591,chr19&5555534,chr10&22324656,chr14&3437914,chr10&32951810,chr14&25002694,chr14&196588,chr14&24147532,chrE1&12841476,chr17&3684703,chr8&74714824,chrX&83893873,chr17&12317029,chr28&14358753
EOG090B0FGM,chr17&4143816,chr8&186124108,chr19&411672,S16&1150935,chr19&7932917,chr14&4276869,chr14&26585830,chr10&1106664,chr14&5665106,chr14&28385882,chr14&6290069,chrE1&172428,chr17&1166502,chr8&74465358,chr21&14455009,chr17&17091487,chr28&16937826
EOG090B011C,chr17&4167779,chr8&186199685,chr19&376834,S16&1117454,chr19&7943286,chr14&4266650,chr14&26561179,chr10&1076558,chr14&5646001,chr14&28350437,chr14&6275471,chrE1&190132,chr17&1141846,chr8&74395226,chr21&14374439,chr17&17032518,chr28&16963128
EOG090B0ESX,chr17&5426619,chr8&183864745,chr19&676555,S16&1453139,chr19&7644770,chr14&4437664,chr14&26800761,chr10&1306414,chr14&5926872,chr14&24234686,chr14&6477597,chrE1&1332091,chr17&1395877,chr8&72591000,chr21&12957518,chr17&17721827,chr28&16184429
EOG090B0GWV,chr17&6644467,chr8&195810401,chr19&11027418,S16&12021387,chr19&119655,chr10&22505566,chr14&2448903,chr10&32599275,chr14&24732161,chr14&33027135,chr14&24311098,chrE1&683249,chr17&3899700,chr8&73885574,chr21&13923874,chr17&12092631,chr28&14068489
EOG090B0C3D,chr17&10681119,chr4&309290510,chr18&5156448,chr14&2056967,chr18&5846066,chr8&6417081,chr8&5181524,chr4&3854294,chr8&734014,chr8&30148283,chr8&8274925,chrE1&4784017,chr21&919163,chr8&68504264,chr21&8781989,chr15&3509003,chr26&6056035
EOG090B02IL,chr17&12992818,chr4&304009820,chr18&4816058,chr14&1682990,chr18&5540796,chr8&6393851,chr8&5134290,chr4&3822616,chr8&790928,chr8&30117727,chr8&8250246,chrE1&6781392,scaffold_264_arrow_ctg1&4169904,chr8&66383892,chr21&6775115,chr15&4329706,chr26&5233796
EOG090B06DB,chr17&17247098,chr14&7512184,chr14&569696,chr4&83298502,chr14&5628705,chr19&3593186,chr19&3767101,chr8&19286154,chr19&19310082,chr19&16693584,chr19&5612363,chrE1&11715975,chr2&35106705,chr8&60537636,chr21&1465709,chr10&78472099,chr22&16877866
EOG090B0KX3,chr17&17488157,chr14&7427860,chr14&609059,chr4&83339467,chr14&5672851,chr8&13232654,chr8&20798568,chr4&13800569,chr8&9070324,chr8&15294796,chr8&15175888,chrE1&11545854,chr2&34978409,chr8&60765276,chr21&1252496,chr10&78599558,chr22&35600340
EOG090B0CYQ,chr17&17505791,chr14&7298749,chr14&627079,chr4&83357823,chr14&5690735,chr19&3519315,chr19&3845150,chr8&19386168,chr19&19248155,chr19&16563989,chr19&5523666,chrE1&11497047,chr2&34853713,chr8&60785635,chr21&1219622,chr10&78653920,chr22&35444098
EOG090B0B5S,chr17&18018549,chr14&6728174,chr14&849543,chr4&83585889,chr14&5916511,chr19&6302929,chr19&7569819,chr8&16181527,chr19&17750294,chr19&10813294,chr19&8261114,chrE1&11091812,chr2&34227134,chr8&61238523,chr21&798330,chr10&79115539,chr22&25476313
EOG090B08U6,chr17&18088024,chr14&6684797,chr14&864262,chr4&83602160,chr14&5930902,chr8&18061679,chr8&11616248,chr4&23702314,chr8&14995540,chr8&14919723,chr8&20218719,chrE1&11035238,chr2&34169826,chr8&61291814,chr21&732756,chr10&79142629,chr22&32293566
EOG090B085Z,chr17&18184244,chr14&6536062,chr14&904683,chr4&83642999,chr14&5971413,chr1&6216243,chr1&10407005,chr6&29882704,chr1&7558296,chr1&14117946,chr1&4027564,chrE1&10949204,chr2&34021640,chr8&61378050,chr21&642714,chr10&79278132,chr22&32089851
EOG090B0CY9,chr17&19343319,chr14&5885453,chr14&1113615,chr4&83858266,chr14&6180869,chr8&17444373,chr8&13392752,chr4&21102344,chr8&13979487,chr8&11693528,chr8&19423810,chrE1&10468782,chr2&25450800,chr8&61861964,chr21&165232,chr10&79807324,chr22&17579356
EOG090B01IL,chr17&19776349,chr8&171462266,chr19&7823819,S16&7743496,chr19&3550935,chr13&24480495,chr13&3882503,chr14&36884589,chr9&4594161,chr13&42605859,chr13&16466655,chrE1&9973632,chr17&6614330,chr8&63681737,chr21&3308991,chr17&4166815,chr28&9192259
EOG090B01UD,chr17&20194057,chr8&168801355,chr19&7362439,S16&8498702,chr19&3964386,chr14&5077559,chr14&27677770,chr10&8222411,chr14&6684941,chr14&22983237,chr14&7134351,chrE1&9601507,chr17&7594096,chr8&63219613,chr21&3686428,chr17&3241289,chr25&22617302
EOG090B09F8,chr17&21171412,chr14&7912731,chr14&314312,chr4&83001221,chr14&5387823,chr8&18026070,chr8&14332963,chr4&20159181,chr8&13262939,chr8&10231622,chr8&18852971,chrE1&12193585,chr2&35798751,chr8&59933868,chr21&1955706,chr10&78011455,chr22&40518459
EOG090B0EA0,chr17&21198324,chr14&7954698,chr14&320340,chr4&83006262,chr14&5383299,chr8&18037787,chr8&14345313,chr4&20083160,chr8&13252388,chr8&10211763,chr8&18848765,chrE1&12223037,chr2&35840177,chr8&59929609,chr21&1984372,chr10&78010432,chr22&40547243
EOG090B05YS,chr17&27294396,chr8&183103321,chr19&10370428,S16&11250197,chr19&711454,chr13&25635970,chr13&4696827,chr14&39109604,chr13&26949214,chr13&32259738,chr13&17884721,chrE1&18623263,chr17&10103935,chr8&80461292,chr21&19714820,chr17&9421987,chr28&7581173
EOG090B0I1W,chr17&28328652,chr8&200730657,chr19&10562679,S16&11455113,chr19&537562,chr13&24309621,chr13&3634,chr14&36624077,chr13&23439525,chr13&43092358,chr13&16286557,chrE1&17920256,chr17&9612154,chr8&79531769,chr21&19051583,chr17&9933369,chr28&6593078
EOG090B0GQC,chr17&28357671,chr8&163588813,chr19&6468505,S16&9479440,chr19&5042184,chr13&7577310,chr13&42596782,chr14&33505208,chr13&24821689,chr13&34982916,chr13&18703166,chrE1&17893543,chr17&9588087,chr8&79503402,chr21&19022524,chr17&1230755,chr28&15664711
EOG090B07MH,chr17&28399656,chr8&163770612,chr19&6494138,S16&9453383,chr19&5014006,chr13&16266468,chr13&28128493,chr14&19448762,chr13&9567301,chr13&18802869,chr13&8216975,chrE1&17842011,chr17&9551205,chr8&79465525,chr21&18984459,chr17&1292389,chr28&13883623
EOG090B04X0,chr17&28554220,chr8&163996700,chr19&6590726,S16&9351287,chr19&4915807,chr14&9797369,chr14&22604603,chr10&15082462,chr14&7441836,chr14&5556572,chr14&12923506,chrE1&17724726,chr17&9393856,chr8&79332103,chr21&18862340,chr17&1490643,chr28&14628698
EOG090B00I9,chr17&28673402,chr8&164737421,chr19&6636731,S16&9290216,chr19&4855724,chr14&14779475,chr14&31706606,chr10&18397916,chr14&15558854,chr14&7953128,chr14&18873615,chrE1&17603268,chr17&9291926,chr8&79224674,chr21&18763572,chr17&1587886,chr28&31975329
EOG090B07KG,chr17&28855308,chr8&165560048,chr19&6737966,S16&9202951,chr19&4767735,chr14&4849344,chr14&27455368,chr10&7960618,chr14&6482870,chr14&23544911,chr14&6960729,chrE1&17472698,chr17&9165994,chr8&79101019,chr21&18658666,chr17&1821534,chr28&13365243
EOG090B047E,chr17&29267484,chr8&166549568,chr19&6876698,S16&9051126,chr19&4618838,chr14&6994489,chr14&28077859,chr10&8565603,chr14&11022826,chr14&18853270,chr14&9270237,chrE1&17083029,chr17&8836324,chr8&78751616,chr21&18310466,chr17&2249134,chr28&35244571
EOG090B06MP,chr17&30784187,chr4&355540549,chr18&3830148,chr14&8721421,chr18&4103523,chr8&5549927,chr8&3844746,chr4&2510631,chr8&2004753,chr8&32086892,chr8&7322312,chrE1&19528448,chr15&2975012,chr8&81256572,chr21&20463880,chr15&20724213,chr26&35046853
EOG090B081K,chr17&32283889,chr4&356331140,chr18&3706608,chr14&8836942,chr18&3979021,chr1&15086971,chr1&24653836,chr6&16356900,chr1&12617844,chr1&25785601,chr1&24021559,chrE1&19827355,chr21&14876554,chr8&81525730,chr21&20706372,chr15&20952258,chr26&34817618
EOG090B073A,chr17&32331763,chr4&356419876,chr18&3701928,chr14&8870237,chr18&3971651,chr8&15329374,chr8&17492636,chr4&17620764,chr8&11786547,chr8&6351318,chr8&17404406,chrE1&19869456,chr15&3172424,chr8&81579031,chr21&20756228,chr15&21008681,chr26&34860566
EOG090B08K0,chr17&35560443,chr8&205705455,chr19&5029355,S16&2672753,chr19&6305317,chr8&3305371,chr8&6437139,chr4&29881485,chr8&19895960,chr8&3856820,chr8&3999000,chrE1&22450649,chr17&2489299,chr8&109100858,chr21&23139757,chr17&20064031,chr28&18620822
EOG090B02NI,chr17&36545725,chr8&178924567,chr19&9354458,S16&3352261,chr19&2129320,chr14&4799702,chr14&27332146,chr10&7894214,chr14&6413644,chr14&23669993,chr14&6898049,chrE1&24091711,chr17&13905752,chr8&94034504,chr21&24575559,chr17&7072816,chr28&29116557
EOG090B06Y9,chr17&36949126,chr8&179887072,chr19&9634945,S16&10465323,chr19&1827580,chr4&3749672,chr4&1192906,chr23&14900592,chr4&3719790,chr4&33792148,chr4&17609650,chrE1&23695775,chr17&14303203,chr8&94353049,chr21&24201863,chr17&7699457,chr28&32702689
EOG090B04U8,chr17&37614296,chr8&180684965,chr19&9885381,S16&10731479,chr19&1329830,chr14&9774577,chr14&22579038,chr10&15054909,chr14&7474320,chr14&5517187,chr14&12948452,chrE1&23172501,chr17&14816304,chr8&94903542,chr21&23742415,chr17&8141847,chr28&36323229
EOG090B05VL,chr17&40143042,chr12&72501966,chr27&1369526,chr19&2845104,chr27&2635398,chr8&4617814,chr8&1700559,chr4&1092553,fCotGob3_251arrow_ctg1&160809,chr8&34482780,chr8&4182433,chrE1&38517057,chr11&13604222,chr8&104937352,chr21&36629716,chr23&2963065,chr16&10262508
EOG090B04VC,chr17&41965880,chr12&69624933,chr27&1777657,chr19&1703035,chr27&2179436,chr8&8984226,chr8&26706304,chr4&7865734,chr8&4142610,chr8&21958606,chr8&10926035,chrE1&39995352,chr11&15155932,chr8&106205840,chr21&37843922,chr23&1965130,chr16&10515749
EOG090B0CXI,chr17&42567125,chr12&50898970,chr27&2019310,chr19&1957990,chr27&1937161,chr8&9615574,chr8&25907746,chr4&8661501,chr8&3460310,chr8&20599736,chr8&11576252,chrE1&40465144,chr11&15487752,chr8&106642470,chr21&38287632,chr23&1205665,chr16&112805
EOG090B0E2I,chr17&46923193,chr12&66904881,chr27&5327442,chr19&43808,chr27&4064457,chr8&9743505,chr8&25725078,chr4&8845109,chr8&3314449,chr8&20775736,chr8&11709937,chrE1&42800003,chr2&62080689,chr8&91957190,chr21&40272603,chr23&12148806,chr16&12521052
EOG090B0913,chr17&50465298,chr4&345105797,chr18&6567103,chr14&6303038,chr18&9233246,chr19&16054832,chr19&26861417,chr8&4632403,chr19&5839191,chr19&10297113,chr19&17802857,chrE1&34713157,chr15&924398,chr8&101284646,chr21&33105504,chr15&16194733,chr26&21178587
EOG090B0C6G,chr17&50719733,chr4&310112102,chr18&6848935,chr14&6590315,chr18&9514637,chr8&15630704,chr8&16900159,chr4&18118851,chr8&12304447,chr8&8335775,chr8&17706139,chrE1&34488542,chr15&702937,chr8&101062956,chr21&32879712,chr15&16803097,chr26&36482507
EOG090B04BT,chr17&58206079,chr1&50156946,chr19&3220873,S16&912540,chr19&8815063,chr14&10497095,chr14&4179325,chr10&25244495,chr14&22066196,chr14&14859288,chr14&13003912,chrE1&28165259,chr17&11119424,chr8&95864553,chr21&27442916,chr17&24552485,chr28&22900798
EOG090B00ZU,chr17&58491663,chr8&208618995,chr19&2701012,S16&303446,chr19&11317779,chr14&4706718,chr14&27146131,chr10&7761730,chr14&6297305,chr14&23885918,chr14&6788611,chrE1&27907502,chr21&21977944,chr8&95632725,chr21&27216873,chr17&23133426,chr28&23977694
EOG090B09N1,chr17&59220610,chr8&174310433,chr19&8305725,S16&4541720,chr19&3110738,chr13&14199800,chr13&31282086,chr14&27199303,chr13&7190158,chr13&21822140,chr13&6053418,chrE1&27165223,chr17&11841802,chr8&91989983,chr21&26736044,chr17&5199241,chr28&10903960
EOG090B062H,chr17&59860322,chr8&175132725,chr19&8511411,S16&4333643,chr19&2932731,chr13&12520043,chr13&33889321,chr14&24503009,chr9&28900213,chr13&24331907,chr13&4365539,chrE1&26602108,chr17&12244002,chr8&92463123,chr21&26281410,chr17&5575835,chr23&39705764
EOG090B01CM,chr17&60043563,chr8&180982179,chr19&9929805,S16&10779688,chr19&1277353,chr14&9780281,chr14&22584280,chr10&15060529,chr14&7462802,chr14&5529477,chr14&12939856,chrE1&22943110,chr17&15022616,chr8&108598384,chr21&23542286,chr17&8292247,chr28&3590076
EOG090B0I1Z,chr17&63698552,chr12&49553964,scaffold_81_arrow_ctg1&154649,chr19&5295373,chr27&666422,chr8&7513954,chr8&28991632,chr4&5788028,chr8&5571746,chr8&24923467,chr8&9376668,chrE1&45422904,chr11&61622228,chr8&90090839,chr21&42322591,chr23&8606398,chr16&14561484
EOG090B06BA,chr17&64477823,chr4&357391211,chr18&3533315,chr14&9054812,chr18&3793830,chr1&16328391,chr1&26675195,chr6&14443686,chr1&14129927,chr1&24087811,chr1&22426697,chrE1&46025821,chr15&3532091,chr8&89508094,chr21&42862530,chr15&21376010,chr26&9370250
EOG090B05VB,chr17&67340843,chr4&185298196,chr18&3257012,chr14&9343996,chr18&3509556,chr1&17013331,chr1&27412000,chr6&13751736,chr1&14738073,chr1&34339354,chr1&21938316,chrE1&46853639,chr15&3986551,chr8&88799028,chr21&43534988,chr15&21930638,chr26&8721407
EOG090B02TT,chr17&67717948,chr4&185806993,chr18&3348148,chr14&9243879,chr18&3603134,chr1&16786374,chr1&27104285,chr6&14044417,chr1&14412832,chr1&31575666,chr1&22198261,chrE1&46551501,chr15&3792249,chr8&89065752,chr21&43269248,chr15&21700887,chr26&8973960
EOG090B0EFV,chr17&75013053,chr4&342978180,chr18&6278455,chr14&6005700,chr18&8949748,chr19&4547265,chr19&2511082,chr8&20767747,chr19&4262992,chr19&19919666,chr19&6489492,chrE1&54424497,scaffold_264_arrow_ctg1&580794,chr8&110488738,chr21&50112991,chr15&15304844,chr26&21558948
EOG090B0EER,chr17&75110289,chr4&342634889,chr18&6230701,chr14&5955279,chr18&8905783,chr19&16047538,chr19&26913981,chr8&4647040,chr19&5853563,chr19&8867592,chr19&17781550,chrE1&54512007,scaffold_264_arrow_ctg1&628952,chr8&110549540,chr21&50180072,chr15&15141045,chr20&25192388
EOG090B039L,chr17&75205762,chr4&342376750,chr18&6180242,chr14&5907833,chr18&8862401,chr8&15138616,chr8&17794559,chr4&17156364,chr8&11548569,chr8&5855352,chr8&17218159,chrE1&54588126,scaffold_264_arrow_ctg1&658740,chr8&110623812,chr21&50242612,chr15&15071978,chr26&20836247
