BuscoID,BUSCO_LittleSkate,BUSCO_ThornySkate,BUSCO_Zebrafish,BUSCO_Chicken,BUSCO_Mouse,BUSCO_Human
345556at7742,chr24&10792438,chr26&12200169,chr11&45153213,chr18&9860410,chr8&126476101,chr17&78174759
317375at7742,chr24&10821701,chr26&12224121,chr11&45138697,chr18&9856979,chr11&117825950,chr17&78187371
162840at7742,chr24&11247320,chr26&12615596,chr12&34206795,chr18&9823276,chr11&117986880,chr17&78388867
101309at7742,chr24&11869634,chr26&13261433,chr3&36393256,chr18&8976197,chr11&113649561,chr17&73193070
107610at7742,chr24&15936478,chr26&17505144,chr3&18447604,chr18&9563030,chr11&119147568,chr17&79940859
227080at7742,chr24&16325636,chr26&17896702,chr12&2906714,chr18&7871314,chr11&109673300,chr17&68537477
108802at7742,chr24&16457566,chr26&18040768,chr12&35952472,chr18&9145624,chr11&120378996,chr17&81555382
60783at7742,chr24&16540102,chr26&18115096,chr12&26537799,chr18&9175212,chr11&120373044,chr17&81545605
161395at7742,chr24&17687388,chr26&19245838,chr12&34823775,chr18&9255825,chr11&120091521,chr17&81228928
279997at7742,chr24&18064135,chr26&19647804,chr3&13488326,chr18&10733209,chr11&115615409,chr17&75273451
360850at7742,chr24&18516323,chr26&20067565,chr8&13064800,chr18&4748619,chr11&115939023,chr17&75681143
10899at7742,chr24&18568615,chr26&20106874,chr8&13096465,chr18&4720956,chr11&115977796,chr17&75724704
296592at7742,chr24&18653669,chr26&20196900,chr12&33786606,chr18&4716747,chr11&116008643,chr17&75758056
153465at7742,chr24&18854326,chr26&20407888,KN150642.1&38135,chr13&10893549,chr13&55530595,chr5&177511791
168866at7742,chr24&18910025,chr26&20461159,chr3&18841450,chr18&10452221,chr11&115188278,chr17&74777331
404163at7742,chr24&19047632,chr26&20617703,chr14&41280162,chr4&2081034,chrX&134295510,chrX&101079003
106423at7742,chr24&19071594,chr26&20639468,chr17&44116034,chr5&56071886,chr14&48452686,chr14&56584532
369435at7742,chr24&19198648,chr26&20761626,chr3&11072105,chr18&10718153,chr11&115604161,chr17&75261901
92481at7742,chr24&19515019,chr26&21056848,chr1&57281874,chr18&10324832,chr11&94501419,chr17&50508657
256510at7742,chr24&19584087,chr26&21117571,chr3&50155313,chr18&10335561,chr11&94542530,chr17&50478885
404915at7742,chr24&19760457,chr26&21326437,chr12&21684294,chr18&10388557,chr18&15011246,chr17&50368092
406935at7742,chr24&19997351,chr26&21558948,chr12&47260,chr18&10611984,chr11&115403775,chr17&75013875
233794at7742,chr24&21491362,chr26&23344419,chr12&45263874,chr18&10513767,chr11&115268324,chr17&74862817
93269at7742,chr24&22772748,chr26&24582375,chr12&27589654,chr18&10305847,chr11&94474784,chr17&50547209
203767at7742,chr24&24471463,chr26&26397097,chr12&45238290,chr18&4620240,chr11&116131994,chr17&75898850
339398at7742,chr24&24869831,chr26&26754499,chr12&31789818,chr18&10448329,chr11&115183026,chr17&74771724
14788at7742,chr24&26661162,chr26&28460299,chr12&38809212,chr18&7950536,chr11&110272459,chr17&69067834
225592at7742,chr24&26769674,chr26&28574162,chr12&2994167,chr18&4995291,chr11&120714309,chr17&82023644
160035at7742,chr24&26956534,chr26&28763074,chr3&36222789,chr18&4950004,chr11&120789420,chr17&82058115
119066at7742,chr24&27399736,chr26&29219058,chr3&36136564,chr18&9745027,chr11&118476986,chr17&79074945
238259at7742,chr24&29516639,chr26&31395981,chr3&60579611,chr18&4247904,chr11&116837632,chr17&76718729
294646at7742,chr24&29592533,chr26&31449866,chr6&19689549,chr18&2120439,chr11&67966429,chr17&9486318
268484at7742,chr24&32683934,chr26&34860566,chr3&26331406,chr18&6728080,chr11&80363812,chr17&32331763
196649at7742,chr24&32860553,chr26&35046853,chr3&35817031,chr18&6610888,chr11&80047481,chr17&30780553
95310at7742,chr24&32950627,chr26&35145412,chr12&46696992,chr18&4509309,chr11&116289183,chr17&76083648
329621at7742,chr24&34251019,chr26&37006622,chr3&36120181,chr18&6288560,chr11&88973949,chr17&56939071
161164at7742,chr25&1409450,chr24&1900883,chr8&24746013,chr26&1413696,chr3&107292439,chr1&110363766
418134at7742,chr25&2912307,chr24&3392649,chr11&21586846,chr26&2385543,chr1&131528701,chr1&206187279
95757at7742,chr25&7428366,chr24&8090968,chr23&355326,chr26&3764755,chr3&103809945,chr1&113895065
123742at7742,chr25&7492953,chr24&8166727,chr8&24108787,chr26&3770646,chr3&103802968,chr1&113905587
263794at7742,chr25&7753615,chr24&8472141,chr22&657845,chr26&324402,chr1&135254266,chr1&202008174
415130at7742,chr25&8675648,chr24&9474920,chr23&310583,chr26&4272236,chr17&27901659,chr6&34878590
200616at7742,chr25&9673710,chr24&10769155,chr8&23731602,chr26&4075207,chr17&28311222,chr6&35452546
268430at7742,chr25&10267707,chr24&11403078,chr11&22357429,chr26&923399,chr1&134348009,chr3&149982178
413383at7742,chr25&15793945,chr24&17273748,chr6&40573396,chr26&4615245,chr17&27122713,chr6&33697653
398268at7742,chr25&19115121,chr24&20840161,chr6&40647871,chr26&1188754,chr17&29251505,chr6&36855813
195010at7742,chr25&19895851,chr24&21666855,chr16&42289542,chr25&3945563,chr1&171277057,chr1&161166848
407723at7742,chr25&20749275,chr24&23096529,chr7&73772328,chr23&6138313,chr1&172198626,chr1&160211545
26047at7742,chr25&20771621,chr24&23112602,chr2&37161842,chr25&2389706,chr1&172082910,chr1&160290157
408438at7742,chr25&22203382,chr24&24955701,chr11&24878003,chr26&1136339,chr1&135371950,chr1&201888995
64048at7742,chr25&22253972,chr24&25006553,chr11&24851757,chr26&574354,chr1&135385367,chr1&201829210
400635at7742,chr25&22483083,chr24&25231034,chr11&24816616,chr26&522627,chr1&134494684,chr1&202880978
344416at7742,chr25&24050687,chr24&27059266,chr1&524821,chr5&243900,chr19&11770470,chr11&59806347
63488at7742,chr25&24580012,chr24&27594866,chr8&22523129,chr26&3913879,chr3&103018686,chr1&114718169
258381at7742,chr25&25537660,chr24&28664687,chr6&54670377,chr26&40979,chr10&41487206,chr6&109441122
245445at7742,chr25&26858794,chr24&30169514,chr11&38471779,chr26&2201344,chr1&132014392,chr1&205616546
62617at7742,chr25&27693947,chr24&31033760,chr22&473511,chr26&2011651,chr1&132417672,chr1&205147558
221887at7742,chr25&27755654,chr24&31099152,chr22&770320,chr26&2014465,chr1&132477509,chr1&205094743
373540at7742,chr25&27771433,chr24&31114161,chr8&25571292,chr26&2011651,chr1&132507527,chr1&205083553
361503at7742,chr25&31211162,NW_022630477.1&6409,chr22&558287,chr26&5022231,chr17&47611679,chr6&41907072
257212at7742,chr25&31216138,chr24&36186167,chr22&550932,chr26&5008585,chr17&47601553,chr6&41921563
303129at7742,chr25&31423435,chr24&36347392,chr23&32392612,chr26&5068991,chr17&47483672,chr6&42050542
328984at7742,chr25&32185802,chr24&37631180,chr11&36343270,chr26&1212569,chr10&85313569,chr1&109402013
164982at7742,chr25&32286746,chr24&37752001,chr8&37447700,chr26&2507319,chr1&131153370,chr1&206591775
400845at7742,chr25&32431735,chr24&37923120,chr11&21126195,chr26&2562715,chr1&131019912,chr1&206768636
175841at7742,chr25&32650326,chr24&38258767,chr8&25340251,chr26&3155907,chr1&193175667,chr1&209760040
44193at7742,chr25&32697260,chr24&38321903,chr23&20181786,chr26&3114989,chr9&108460561,chr3&49121226
170750at7742,chr26&4769272,chr25&5682455,chr5&11864694,chr15&11634130,chr5&118068085,chr12&116911038
182481at7742,chr26&9153211,chr25&10973420,chr5&11812096,chr15&11611361,chr5&117976801,chr12&117146087
203699at7742,chr26&9202951,chr25&11023676,chr9&169295,chr15&12867704,chr5&120485671,chr12&113358613
77473at7742,chr26&9263059,chr25&11073572,chr5&23201380,chr15&12879143,chr5&120536108,chr12&113246609
376015at7742,chr26&9346514,chr25&11170005,chr5&23196263,chr15&11049664,chr5&120599984,chr12&113195575
412490at7742,chr26&10068528,chr25&11925213,chr5&32076224,chr15&11323159,chr11&4722385,chr22&29733863
240011at7742,chr26&10247912,chr25&12095391,chr5&20486467,chr15&6798774,chr5&113736872,chr12&108516973
48764at7742,chr26&10304131,chr25&12174340,chr8&4516756,chr15&4792993,chr5&125415081,chr12&124947802
386508at7742,chr26&10367570,chr25&12238251,chr5&18897755,chr15&4786574,chr5&125441662,chr12&124993791
103124at7742,chr26&10415765,chr25&12276208,chr5&18828039,chr15&4747843,chr5&125475977,chr12&125072419
309935at7742,chr26&11777708,chr25&13779616,chr8&35964702,chr15&4009672,chr5&127632284,chr12&128867264
11895at7742,chr26&12553010,chr25&14806081,chr5&66433575,chr15&6205524,chr5&123753869,chr12&122530064
133877at7742,chr26&12726834,chr25&14984514,chr5&67254270,chr15&6180545,chr5&123696440,chr12&122456204
74297at7742,chr26&13131675,chr25&15386137,chr5&41774366,chr15&5993265,chr5&123253805,chr12&121921306
361358at7742,chr26&13181480,chr25&15440879,chr7&72003491,chr15&5989143,chr5&123228307,chr12&121888857
337511at7742,chr26&13446214,chr25&15708832,chr10&41926888,chr15&5889946,chr5&123037283,chr12&121652734
128255at7742,chr26&13840989,chr25&16137109,chr8&11642343,chr15&5672824,chr5&122551021,chr12&110127381
327681at7742,chr26&14111580,chr25&16421687,chr21&17016337,chr15&5572914,chr5&122372609,chr12&110453034
380483at7742,chr26&14230985,chr25&16547478,chr10&8389544,chr15&6288073,chr5&122233459,chr12&110649410
121375at7742,chr26&14809901,chr25&17162096,chr5&41645993,chr15&6419311,chr5&121738979,chr12&111452812
143555at7742,chr26&14914557,chr25&17267408,chr10&3337008,chr15&6479512,chr5&121660767,chr12&111644199
124962at7742,chr26&15046490,chr25&17404502,chr8&36560235,chr15&11112030,chr11&4160488,chr22&30334594
296065at7742,chr26&15101908,chr25&17464417,chr5&18040054,chr15&11100344,chr11&4135273,chr22&30374203
104856at7742,chr26&16464955,chr25&18973287,chr25&3761392,chr15&11394523,chr11&4899811,chr22&29511102
74327at7742,chr26&18781292,chr25&21421398,chr23&17849092,chr15&7447900,chr5&112327971,chr22&26492013
399601at7742,chr26&18795832,chr25&21438606,chr8&4436105,chr15&7445260,chr5&112337406,chr22&26483891
430342at7742,chr26&19325959,chr25&22022038,chr25&28589669,chr3&9729201,chr11&22512484,chr2&62501209
6108at7742,chr26&19552252,chr25&22273261,chr5&12743785,chr15&10293092,chr5&110286388,chr12&132624697
221592at7742,chr26&19659155,chr25&22385607,chr5&12809444,chr15&10289754,chr5&110340193,chr12&132618817
208627at7742,chr26&19996078,chr25&22750191,chr8&30699471,chr15&8729447,chr10&75394450,chr22&24495404
329385at7742,chr26&20051873,chr25&22804323,chr8&30731778,chr15&8719721,chr10&75508878,chr22&24543006
96459at7742,chr26&20456806,chr25&23228472,chr8&51701065,chr15&8568358,chr16&17745933,chr22&20442073
229239at7742,chr26&20873411,chr25&23721775,chr8&49065474,chr15&8377470,chr5&110653488,chr12&132139272
87236at7742,chr26&21002144,chr25&23862353,chr6&40925694,chr15&9264281,chr11&3202338,chr22&31439880
17577at7742,chr26&21253172,chr25&24115883,chr10&17171742,chr15&9134809,chr5&32863381,chr22&31758097
177660at7742,chr26&21578072,chr25&24451558,chr10&42048406,chr15&8162980,chr16&17842521,chr22&19038865
403288at7742,chr26&21623130,chr25&24501189,chr5&1059703,chr15&9371489,chr11&3417990,chr22&31187095
398201at7742,chr26&21702443,chr25&24589346,chr8&44566953,chr15&9030332,chr10&74957542,chr22&23059462
4443at7742,chr26&22018419,chr25&24915633,chr8&3522766,chr15&9724787,chr5&115565289,chr12&120127849
58275at7742,chr26&22173558,chr25&25076819,chr5&13213631,chr15&745101,chr16&16877947,chr22&21953137
44698at7742,chr26&22906206,chr25&26407565,chr5&18047375,chr15&929686,chr16&18877483,chr22&19331440
427300at7742,chr26&22972502,chr25&26482155,chr8&2530176,chr15&957178,chr16&18859882,chr22&19432555
281526at7742,chr26&23005814,chr25&26517252,chr8&4761377,chr15&961679,chr16&18812415,chr22&19450670
160674at7742,chr26&23024846,chr25&26537142,chr8&4720199,chr15&967803,chr16&18785069,chr22&19479969
323574at7742,chr26&23535293,chr25&27232118,chr6&40877891,chr15&9674220,chr5&115478401,chr12&120290898
74887at7742,chr26&23565057,chr25&27266926,chr5&12721631,chr26&595868,chr16&17509028,chr22&20982372
397031at7742,chr26&24025696,chr25&27783527,chr5&26784697,chr15&7993769,chr11&5531296,chr22&28773193
234786at7742,chr26&24052441,chr25&27809883,chr5&26790646,chr15&11066376,chr11&3917648,chr11&59835686
399531at7742,chr26&24980138,chr25&28998636,chr5&20103276,chr15&9577648,chr5&115334539,chr12&120446481
292028at7742,chr26&25044336,chr25&29059044,chr5&16128744,chr15&9566487,chr5&115279713,chr12&120503784
400489at7742,chr26&25092890,chr25&29128663,chr8&41274552,chr15&9541434,chr5&115238050,chr12&120579318
54353at7742,chr26&26437607,chr25&30842460,chr10&3366103,chr15&6564895,chr5&121398005,chr12&112029531
159524at7742,chr26&26535628,chr25&30947811,chr5&69553885,chr15&6514800,chr5&121525145,chr12&111852206
376114at7742,chr26&27750944,chr25&32211555,chr5&19868053,chr15&7136611,chr5&114708654,chr12&109903027
286089at7742,chr26&28216498,chr25&32700410,chr5&19494409,chr15&7068594,chr5&114445402,chr12&109574823
389183at7742,chr26&28236399,chr25&32719746,chr5&19489761,chr15&7064974,chr5&114433271,chr12&109557028
44485at7742,chr26&28252262,chr25&32737846,chr5&19448085,chr15&7041218,chr5&114386899,chr12&109483552
167517at7742,chr26&28495276,chr25&33021787,chr5&20126269,chr15&6932776,chr5&114100433,chr12&109052679
140098at7742,chr26&29024845,chr25&33679754,chr8&39770169,chr15&7434535,chr5&112343430,chr22&26453233
159463at7742,chr26&29083170,chr25&33758352,chr8&36503862,chr15&10363855,chr16&17573277,chr22&21029055
271347at7742,chr26&29569645,chr25&34320789,chr5&13326765,chr15&657677,chr16&17146983,chr22&21628418
357298at7742,chr26&29835419,chr25&34699782,chr8&1841504,chr15&382491,chr16&17406123,chr22&20859111
385085at7742,chr26&30165372,chr25&35055416,chr5&15222234,chr15&1238766,chr16&18539652,chr22&19788709
388101at7742,chr26&30703242,chr25&35605446,chr5&19008431,chr15&1604919,chr10&58456931,chrX&25645722
284145at7742,chr26&30827382,chr25&35738273,chr8&43096920,chr15&5133249,chr5&124835519,chr12&123937058
281413at7742,chr26&30989477,chr25&35926489,chr5&13394690,chr15&5227215,chr5&124598875,chr12&123671241
277748at7742,chr26&31013536,chr25&35945837,chr5&69650283,chr15&5236820,chr5&124579189,chr12&123633860
307391at7742,chr26&31031391,chr25&35970391,chr5&69640091,chr15&5240763,chr5&124571190,chr12&123621756
413952at7742,chr26&31155214,chr25&36098911,chr5&69774761,chr15&5354900,chr5&124328214,chr12&123248460
279092at7742,chr26&31336562,chr25&36308422,chr5&28042100,chr15&5499191,chr5&124112338,chr12&122975252
214501at7742,chr26&31742592,chr25&36833485,chr21&14828536,chr15&2920252,chr5&110773932,chr12&131929917
185735at7742,chr26&32843218,chr25&37853401,chr5&17782268,chr15&1801672,chr5&110135616,chr12&132840375
43888at7742,chr26&32926919,chr25&37952350,chr5&18966653,chr15&1741582,chr5&110167380,chr12&132773105
214392at7742,chr27&38025,chr27&44461,chr13&33271261,chr23&5252765,chr4&129676002,chr1&32072723
256457at7742,chr27&348452,chr27&401128,chr13&45980330,chr23&5343400,chr4&129451668,chr1&32367291
373618at7742,chr27&833268,chr27&862770,chr13&44857119,chr23&5372281,chr5&21613991,chr1&32621862
320707at7742,chr27&859252,chr27&891025,chr20&1121672,chr3&75830490,chr4&33246064,chr6&89080895
32307at7742,chr27&1392299,chr27&1398338,chr19&43491405,chr23&2157746,chr4&133050988,chr1&27547304
406306at7742,chr27&2311374,chr27&2539229,chr16&35409626,chr23&2414084,chr4&132266982,chr1&28603539
259882at7742,chr27&3259737,chr27&3486420,chr17&27971210,chr23&1630547,chr4&132579301,chr1&28149993
335788at7742,chr27&3307207,chr27&3529520,chr19&50336,chr23&1642183,chr4&132535586,chr14&35429842
78893at7742,chr27&3822830,chr27&4031524,chr17&28049658,chr23&1789186,chr4&136540468,chr1&23088895
83910at7742,chr27&3854562,chr27&4060992,chr17&28085175,chr23&1803534,chr4&136549114,chr1&23030484
180612at7742,chr27&3920235,chr27&4122608,chr17&24604612,chr23&1833088,chr4&121060996,chr1&40258272
436577at7742,chr27&4048154,chr27&4265596,chr17&24684774,chr23&353007,chr4&134244789,chr1&26169984
141015at7742,chr27&4058855,chr27&4275331,chr17&24687520,chr23&2433721,chr4&134539616,chr1&25801010
312646at7742,chr27&4147730,chr27&4363605,chr17&24715190,chr23&2423226,chr4&134526407,chr1&25821900
118460at7742,chr27&4324407,chr6&9765084,chr10&24710872,chr1&197398852,chr7&105540843,chr11&6390599
243571at7742,chr27&6766435,chr27&7144239,chr16&34186193,chr23&2306829,chr4&132332827,chr1&28529867
230477at7742,chr27&8397420,chr27&8851711,chr17&27408889,chr23&2381648,chr4&132186924,chr1&28737121
192331at7742,chr27&9531051,chr27&10075613,chr16&41668738,chr23&314655,chr4&134107056,chr1&26282299
306239at7742,chr27&10193189,chr27&10744069,chr16&51153730,chr23&275898,chr4&133971017,chr1&26432946
317401at7742,chr27&10213517,chr27&10765757,chr16&33939832,chr23&1910111,chr4&133584459,chr1&26879677
199120at7742,chr27&10226150,chr27&10784915,chr16&53590600,chr23&1915325,chr4&133574760,chr1&26891010
90735at7742,chr27&10314702,chr27&10881442,chr16&54949181,chr23&2005570,chr4&133294188,chr1&27261055
164399at7742,chr27&11410289,chr27&12095022,chr19&30885326,chr23&5413681,chr4&129189908,chr1&32775981
380513at7742,chr27&11960183,chr27&12698928,chr13&45431704,chr23&2556626,chr4&134931075,chr1&25223266
319229at7742,chr27&13505803,chr27&14331792,chr17&31612226,chr23&4290073,chr4&126316573,chr1&36088905
91371at7742,chr27&13832431,chr27&14673997,chr19&47453849,chr23&4454923,chr4&126744835,chr1&35559125
62115at7742,chr27&13842403,chr27&14712488,chr19&47887711,chr23&4371989,chr4&126557114,chr1&35720181
385145at7742,chr27&14393788,chr27&15281323,chr19&47405982,chr23&4418237,chr4&126677755,chr1&35603267
232734at7742,chr27&14946393,chr27&15837871,chr19&10636698,chr23&4293567,chr4&126322206,chr1&36084922
278954at7742,chr27&15971801,chr27&16880853,chr19&32497237,chr23&5349034,chr4&129427513,chr1&32470625
362666at7742,chr27&17178825,chr27&18206582,chr16&33645915,chr23&3634535,chr4&124678903,chr1&38012803
174574at7742,chr27&17445535,chr27&18498765,chr19&17293270,chr23&3668498,chr4&124714895,chr1&37958186
432892at7742,chr27&17776837,chr27&18964970,chr19&37138380,chr23&4587222,chr4&127237400,chr1&34855699
365677at7742,chr27&23461536,chr27&26235344,chr19&42080787,chr23&5056173,chr12&7859900,chr1&40730579
244028at7742,chr27&23852960,chr27&26612716,chr19&30710426,chr23&5665375,chr4&123016120,chr1&39841744
192234at7742,chr27&25180366,chr27&28029345,chr16&36038186,chr23&4184758,chr4&126118307,chr1&36341755
391948at7742,chr27&25499255,chr27&28397663,chr16&4182929,chr23&3716905,chr4&124850775,chr1&37803925
421415at7742,chr27&27058884,chr27&30045323,chr19&47783232,chr23&3798416,chr4&124938134,chr1&37683123
434108at7742,chr27&31058348,chr27&34639333,chr19&4024479,chr23&3903658,chr4&125085183,chr1&37501254
143627at7742,chr27&31149414,chr27&34745344,chr16&33892236,chr23&3883489,chr4&125030131,chr1&37566855
223702at7742,chr28&1888838,chr28&2437018,chr10&36092682,chr19&5562120,chr11&75372725,chr17&1781286
33222at7742,chr28&3092443,chr28&3597758,chr21&38745114,chr19&8817345,chr11&83753723,chr17&60043563
159513at7742,chr28&3515850,chr28&4067581,chr15&24583774,chr19&7077668,chr11&76210757,chr17&744866
368948at7742,chr28&4069225,chr28&4600660,chr15&25097402,chr19&7138271,chr11&76021910,chr17&443164
131817at7742,chr28&4696145,chr28&5216836,chr5&61999544,chr19&6922105,chr11&61866048,chr17&19906227
296930at7742,chr28&5084822,chr28&5585085,chr5&62291276,chr19&6858794,chr11&73331152,chr17&3438118
140962at7742,chr28&5499084,chr28&6055875,chr15&25214336,chr1&80179592,chr11&74764396,chr17&2419970
392608at7742,chr28&6079680,chr28&6611111,chr15&23790346,chr19&9445818,chr11&78542537,chr17&28319240
402515at7742,chr28&8119056,chr28&8746595,chr15&30350200,chr19&8900898,chr11&88204442,chr17&57832073
316190at7742,chr28&8150793,chr28&8783905,chr15&16174174,chr19&7073931,chr11&76219530,chr17&756214
151923at7742,chr28&8685147,chr28&9300114,chr10&23071707,chr19&6937417,chr11&82901038,chr17&35132437
60277at7742,chr28&9814226,chr28&10516050,chr10&32810997,chr19&7314697,chr11&87127474,chr17&59013858
318662at7742,chr28&10006009,chr28&10711898,chr10&32660715,chr19&7228205,chr11&87379386,chr17&58692644
57077at7742,chr28&10193142,chr28&10886919,chr10&35238728,chr19&7347327,chr11&87077953,chr17&59210052
42342at7742,chr28&10984001,chr28&11745691,chr10&27978360,chr19&7615279,chr11&86212632,chr17&61867557
275256at7742,chr28&12498422,chr28&13365243,chr5&42245118,chr19&6006179,chr11&78074052,chr17&28841912
232798at7742,chr28&12750319,chr28&13616463,chr5&42124765,chr19&6800474,chr11&73199519,chr17&3610560
114623at7742,chr28&12902059,chr28&13859005,chr15&28185826,chr19&5795712,chr11&78474903,chr17&28372033
175700at7742,chr28&12931772,chr28&13883623,chr15&28175755,chr19&5804506,chr11&78465778,chr17&28399656
189794at7742,chr28&13377081,chr28&14358549,chr21&30996416,chr19&5295298,chr11&73047900,chr17&3813044
146337at7742,chr28&13633538,chr28&14628698,chr21&39581071,chr19&5880359,chr11&78328475,chr17&28554220
219710at7742,chr28&13836117,chr28&15143466,chr21&40108212,chr19&5557249,chr11&75410134,chr17&1762237
8409at7742,chr28&13874444,chr28&15177950,chr15&26554729,chr19&5531076,chr11&75441769,chr17&1725038
95261at7742,chr28&13913689,chr28&15218598,chr15&25621959,chr19&5767390,chr11&74898119,chr17&2324196
394290at7742,chr28&14349105,chr28&15664711,chr15&24673729,chr19&5783014,chr11&78507710,chr17&28357671
365150at7742,chr28&14386001,chr28&15703262,chr5&30702238,chr19&3656872,chr5&136908232,chr7&101315134
384470at7742,chr28&14392114,chr28&15711906,chr5&58992994,chr19&3563026,chr11&71025143,chr17&5488863
199024at7742,chr28&14404111,chr28&15717048,chr5&61404642,chr19&2784242,chr5&134148929,chr7&75043032
139572at7742,chr28&14439542,chr28&15758481,chr5&1965418,chr19&3568905,chr11&70987119,chr17&5444205
178259at7742,chr28&14729614,chr28&16150788,chr5&59089933,chr19&3581219,chr11&70943259,chr17&5386206
388097at7742,chr28&14747534,chr28&16169500,chr5&3891598,chr19&3581676,chr11&70970507,chr17&5420211
402833at7742,chr28&15371430,chr28&16937826,chr5&31032161,chr19&3353103,chr11&72778739,chr17&4143816
268274at7742,chr28&15955207,chr28&17554420,chr21&25206644,chr19&2998265,chr5&134582630,chr7&74232106
273485at7742,chr28&16046942,chr28&17652945,chr10&33383179,chr19&4435259,chr5&135778736,chr7&76048161
267296at7742,chr28&16940076,chr28&18636634,chr5&61583819,chr19&4604856,chr11&83296041,chr17&35575782
172963at7742,chr28&17269829,chr28&18982586,chr15&1804823,chr19&4516769,chr11&83442551,chr17&35766500
285172at7742,chr28&17367813,chr28&19085569,chr10&35314688,chr19&4489716,chr5&135632741,chr7&75879083
203744at7742,chr28&18068724,chr28&19895843,chr5&61476033,chr19&4303533,chr5&136123175,chr7&102465081
302596at7742,chr28&18104406,chr28&19935310,chr5&61467524,chr19&4300317,chr5&136136178,chr7&102457394
262221at7742,chr28&18814847,chr28&20696863,chr5&60873388,chr19&4622515,chr11&82878940,chr17&35100953
90360at7742,chr28&18913659,chr28&20794723,chr5&60850483,chr19&4652151,chr11&82783614,chr17&34983267
226571at7742,chr28&18972500,chr28&20869564,chr10&35153096,chr19&501176,chr5&135369984,chr7&73303415
264772at7742,chr28&20479958,chr28&22567904,chr5&55984329,chr19&486472,chr5&135337617,chr7&73328602
36449at7742,chr28&20699904,chr28&22829867,chr18&41561285,chr19&408485,chr5&135187650,chr7&73442196
173047at7742,chr28&20771370,chr28&22899001,chr5&56091023,chr19&341486,chr11&87853250,chr17&58206079
363898at7742,chr28&21567954,chr28&23752490,chr21&25704324,chr19&851826,chr5&135003754,chr7&73736559
223874at7742,chr28&22969205,chr28&25479216,chr10&33254792,chr19&360734,chr5&135149738,chr7&73570507
344060at7742,chr28&23096677,chr28&25617490,chr15&1891830,chr19&997073,chr5&130246333,chr7&66988371
249530at7742,chr28&25391399,chr28&28422541,chr5&62309048,chr1&187105534,chr9&15284818,chr11&93747394
427883at7742,chr28&25952393,chr28&29043826,chr5&3928065,chr19&8272245,chr11&84911467,chr17&36486700
147455at7742,chr28&26027137,chr28&29116557,chr5&4015708,chr19&8296841,chr11&84833010,chr17&36534344
277807at7742,chr28&26773703,chr28&29919373,chr5&60891792,chr19&5211150,chr5&130229468,chr7&66927213
308917at7742,chr28&26841220,chr28&30001545,chr10&32882752,chr19&5171955,chr5&130145083,chr7&66629065
412946at7742,chr28&26944606,chr28&30108595,chr21&31244880,chr19&5108257,chr5&130029400,chr7&66114963
126277at7742,chr28&27127739,chr28&30324765,chr15&23923052,chr19&8127024,chr11&85191646,chr17&60447581
4577at7742,chr28&27539292,chr28&30809138,chr15&28234885,chr19&5492191,chr11&75491416,chr17&1650802
334896at7742,chr28&27588280,chr28&30867049,chr15&28227353,chr19&5488307,chr5&124478836,chr12&123471743
427363at7742,chr28&27631501,chr28&30919056,chr15&16328778,chr19&9950519,chr11&72207624,chr17&6641083
253823at7742,chr28&27633926,chr28&30928838,chr15&26850070,chr19&9953495,chr11&72155321,chr17&6579747
328582at7742,chr28&28696980,chr28&32121207,chr5&56119783,chr19&8338616,chr11&84814432,chr17&36601811
273630at7742,chr28&29128821,chr28&32700058,chr5&56277901,chr19&8547272,chr11&84426220,chr17&36949126
168022at7742,chr28&30198816,chr28&34089199,chr15&28634710,chr19&6372731,chr11&76945881,chr17&30249017
301755at7742,chr28&30469852,chr28&34371022,chr21&40398918,chr19&6334074,chr11&77028242,chr17&30159449
226989at7742,chr28&31416121,chr1&27819862,chr1&20862112,chr4&23889269,chr8&64593123,chr4&165447442
109264at7742,chr28&31661106,chr28&35823573,chr15&15469095,chr19&5957838,chr11&78166749,chr17&28728814
412816at7742,chr29&3002317,chr29&3341565,chr22&19547822,chr28&1436215,chr17&56607744,chr19&5678551
384476at7742,chr29&5406638,chr29&5818944,chr11&5842682,chr28&3266886,chr10&80249476,chr19&1383836
330116at7742,chr29&5420533,chr29&5839843,chr11&5855966,chr28&3270626,chr10&80258317,chr19&1397359
61935at7742,chr29&8891345,chr29&9496718,chr22&19018602,chr28&2799499,chr10&79736234,chr17&62117997
211495at7742,chr29&10978100,chr29&11701581,chr2&59046036,chr28&3095588,chr10&80116618,chr19&1206914
270426at7742,chr29&11791725,chr29&12549263,chr21&34795342,chr13&1592947,chr18&36760287,chr5&140664913
263171at7742,chr29&11972646,chr29&12744984,chr8&18831038,chr28&1468286,chr17&56009250,chr19&4343594
162155at7742,chr29&14683731,chr29&15894568,chr22&4443806,chr28&4963012,chr17&56269895,chr19&4816239
280261at7742,chr29&16956491,chr29&18322595,chr22&4952101,chr28&4433872,chr8&72444751,chr19&16500793
131825at7742,chr29&16990236,chr29&18359480,chr22&4962469,chr28&4421890,chr8&72461428,chr19&16519159
251278at7742,chr29&17062749,chr29&18431220,chr11&5499661,chr28&4413206,chr8&72483766,chr19&16553679
420085at7742,chr29&18196202,chr29&19608608,chr22&18156005,chr28&3665482,chr8&70131562,chr19&19201925
186292at7742,chr29&18216167,chr29&19629848,chr19&48060599,chr28&3487881,chr8&71388933,chr19&17281759
